gene,votes,mean_log2FC,best_FDR,RMC_DEG
ILMN_1652081,0,0.004365196055575733,0.76928020026033,False
ILMN_1652082,0,-0.11830628564254232,0.0407152777064241,False
ILMN_1652085,0,0.311871630106618,3.3271053749596e-06,False
ILMN_1652088,0,-0.21405245387694902,1.64737514744062e-07,False
ILMN_1652098,0,0.00025404024109706666,0.97181869308182,False
ILMN_1652113,0,0.012450110148178302,0.522332755056081,False
ILMN_1652128,1,-0.378106769290736,0.0003176478172416,False
ILMN_1652132,0,0.05131805840845164,0.0010916946936303,False
ILMN_1652144,0,0.06387150798858467,0.000142649588227,False
ILMN_1652147,2,0.40509747802771273,3.33866747778069e-09,True
ILMN_1652151,0,-0.1046611719977568,0.0074946788047215,False
ILMN_1652155,0,-0.025997032600942733,0.155610728410946,False
ILMN_1652160,0,0.14267510797662067,0.0043085636717993,False
ILMN_1652161,0,-0.11894652103133867,2.78865557138575e-06,False
ILMN_1652163,0,0.170797204583493,2.88728210338701e-07,False
ILMN_1652166,0,-0.005716676020348767,0.711401711052353,False
ILMN_1652175,0,-0.0008598833105468332,0.908088456764219,False
ILMN_1652178,0,0.03515616582540467,0.0092855554610806,False
ILMN_1652181,0,0.015451717088053568,0.331133847596175,False
ILMN_1652185,3,0.8879898501067708,1.81396333662212e-09,True
ILMN_1652188,0,-0.017218085714299333,0.259075272017312,False
ILMN_1652196,0,0.022143300478024864,0.154709242610804,False
ILMN_1652198,0,-0.004109600901952633,0.78938960034021,False
ILMN_1652199,0,-0.13104780928930834,0.0001212176860023,False
ILMN_1652205,0,0.0495106551651894,0.006873162235967,False
ILMN_1652206,0,-0.23660990338287036,2.63403417032396e-07,False
ILMN_1652207,0,-0.2595698729864343,2.07835695211474e-08,False
ILMN_1652209,0,-0.02271510467450863,0.260958589557982,False
ILMN_1652215,0,-0.14893371150792933,0.0001424334577381,False
ILMN_1652218,0,-0.0428142318320926,0.0116031956168547,False
ILMN_1652219,0,-0.0010000665965369667,0.938210743642386,False
ILMN_1652223,0,-0.164960943051137,0.0258848236210419,False
ILMN_1652230,0,0.005652929756048534,0.817481885157315,False
ILMN_1652236,0,-0.013331337610420367,0.367282948904224,False
ILMN_1652237,0,0.007924285634627598,0.819122698193765,False
ILMN_1652242,0,-0.0798249302830449,0.316034941820235,False
ILMN_1652243,0,0.0025457984213412663,0.857801619989008,False
ILMN_1652244,0,-0.22397030492618333,0.0209282416599708,False
ILMN_1652246,0,0.2379567493309563,0.0047568378709729,False
ILMN_1652248,0,0.009015760179437,0.524465254481098,False
ILMN_1652249,0,-0.004341304430133467,0.803192029587352,False
ILMN_1652254,0,-0.038154867695403834,0.0097488803904444,False
ILMN_1652276,0,0.031346883528906834,0.0584287831577243,False
ILMN_1652277,0,0.052167377535765364,0.0057598350198642,False
ILMN_1652280,0,0.05094277350952906,0.225403516744414,False
ILMN_1652287,0,-0.028779711961234033,0.0742442965360708,False
ILMN_1652291,0,-0.011975511983195,0.40186859151338,False
ILMN_1652297,0,0.0406103518247835,0.0312220052386011,False
ILMN_1652300,0,-0.0081682921494838,0.807980171306106,False
ILMN_1652309,0,0.08442402318710503,0.130697318566855,False
ILMN_1652313,0,0.05129971740934627,0.3492029989508,False
ILMN_1652314,0,0.20539261825607466,4.27928952088458e-14,False
ILMN_1652319,0,0.009496281720748534,0.648132855448425,False
ILMN_1652333,0,-0.2719024784584307,3.4603854173932e-06,False
ILMN_1652348,0,0.019340151938808666,0.246095848702516,False
ILMN_1652357,3,-0.496120039522351,3.64470540309707e-07,True
ILMN_1652365,0,0.02620984788873677,0.0785699851015875,False
ILMN_1652366,0,-0.0013403175946236998,0.930309744057092,False
ILMN_1652368,0,0.037817352433512204,0.019297957940982,False
ILMN_1652369,0,-0.0290511085383931,0.0558698871374738,False
ILMN_1652371,0,-0.2189351960103907,0.0044318392087698,False
ILMN_1652378,0,0.05898446739819657,0.224338808257877,False
ILMN_1652379,0,-0.04710336282170993,0.582730782537366,False
ILMN_1652381,2,-0.5920211628136564,2.85112771014291e-08,True
ILMN_1652392,0,0.0061622092149414,0.673609121304844,False
ILMN_1652394,3,-0.447776866856563,4.52923662325452e-07,True
ILMN_1652397,0,0.006521183622418967,0.646457328046921,False
