gene,votes,mean_log2FC,best_FDR,RMC_DEG
ENSG00000179743.2,0,0.15844950202916266,0.404814460678254,False
ENSG00000179776.13,0,0.3630178869048913,0.26369509075019,False
ENSG00000179796.7,0,-0.2836567423816873,0.226696273810777,False
ENSG00000179818.8,3,0.481633356018297,0.0021559100713839,True
ENSG00000179820.11,0,-0.33878992819442666,0.0021251094103391,False
ENSG00000179833.3,0,0.19113966555306536,0.094339636719627,False
ENSG00000179837.6,0,-0.07967179889636573,0.365761527262402,False
ENSG00000179889.14,0,0.12507801464425766,0.260434061977376,False
ENSG00000179909.11,0,0.02496591250584633,0.830421512935843,False
ENSG00000179912.15,0,-0.16396397980477098,0.109832615160112,False
ENSG00000179915.16,0,-0.15567809392095733,0.362719307463624,False
ENSG00000179918.15,0,-0.07047701651922837,0.652821358888471,False
ENSG00000179933.4,0,0.004646061660949,0.951907496279717,False
ENSG00000179941.6,0,0.184362633258351,0.231407898072132,False
ENSG00000179943.6,0,0.23100415540404798,0.0783638754711292,False
ENSG00000179950.9,0,-0.1012101078989245,0.367941739783926,False
ENSG00000179958.4,3,-0.42886338656807665,0.0254404735244398,True
ENSG00000179965.7,0,0.05266526179283163,0.691030971381012,False
ENSG00000179979.7,0,0.18212928990691934,0.444381643222856,False
ENSG00000179981.9,0,0.2566236275914853,0.0438925766597612,False
ENSG00000179988.9,0,0.10449605341002584,0.47023654648355,False
ENSG00000180008.8,3,0.573165493899647,0.0005855273948036,True
ENSG00000180011.6,0,0.14112946309598298,0.113435423276569,False
ENSG00000180035.6,0,-0.23736397597481904,0.121085235031149,False
ENSG00000180044.3,0,-0.41891094896722536,0.156321250596801,False
ENSG00000180071.13,0,0.06771550237318298,0.551836357442822,False
ENSG00000180098.5,0,0.19165941194341166,0.188567208897328,False
ENSG00000180104.11,0,-0.2678876725087857,0.0206743954845651,False
ENSG00000180113.11,0,0.42822183188083734,0.0673708666137168,False
ENSG00000180155.14,3,-0.6056384123645593,0.0001919579641044,True
ENSG00000180182.5,0,-0.17434267056399366,0.194634864579449,False
ENSG00000180185.7,0,-0.051064554388456196,0.804043812231947,False
ENSG00000180190.7,0,0.154972227442395,0.190343755907677,False
ENSG00000180228.8,0,-0.0227969802275627,0.77989464459479,False
ENSG00000180229.8,3,2.076606050394973,5.69829929783627e-07,True
ENSG00000180263.9,1,0.5294017145125239,0.0457170286860952,False
ENSG00000180304.9,0,-0.10192297578759935,0.0995082895266758,False
ENSG00000180329.9,0,-0.06894355532824807,0.55916251423848,False
ENSG00000180332.5,0,0.3254951304962887,0.150218481535867,False
ENSG00000180353.6,3,1.25686027232053,0.0029082289843632,True
ENSG00000180354.11,0,-0.15509997122784133,0.424250736357388,False
ENSG00000180357.5,0,0.2902411519563686,0.0484387622343303,False
ENSG00000180370.6,0,0.31953063829937367,0.0199967824696107,False
ENSG00000180376.12,0,0.0739767384175866,0.616430060661564,False
ENSG00000180398.7,0,0.0316438683169228,0.815896005400917,False
ENSG00000180425.6,0,0.2698330485779807,0.104905922518971,False
ENSG00000180440.3,0,-0.41189868190351236,0.277998463025542,False
ENSG00000180447.5,3,1.7180584655334432,1.14210406826891e-06,True
ENSG00000180448.6,3,0.5092740684744343,0.0094102067255299,True
ENSG00000180488.10,0,-0.35674827681574933,0.309171193834498,False
ENSG00000180530.5,0,-0.071662465056842,0.653040707043952,False
ENSG00000180537.8,2,0.6006432413737707,0.0280904583420236,True
ENSG00000180543.3,0,-0.30678688601430865,0.0134392960361497,False
ENSG00000180573.8,3,0.9475622389583641,0.0034289509424776,True
ENSG00000180611.6,0,-0.15300941392472134,0.426963450606583,False
ENSG00000180616.4,0,-0.1310595590935644,0.469394749553787,False
ENSG00000180626.9,0,0.04530818014017083,0.737480642045751,False
ENSG00000180628.10,0,0.3121507528918486,0.0187603357517521,False
ENSG00000180667.6,3,0.425763335082449,0.0040599355173397,True
ENSG00000180694.9,0,0.18453294484486535,0.279020137342031,False
ENSG00000180739.12,0,-0.48737869637739095,0.352466366089575,False
ENSG00000180769.4,0,0.2059756063588727,0.338841152022565,False
ENSG00000180771.9,0,-0.09418307865777366,0.287583475568807,False
ENSG00000180773.10,0,0.18138367863087967,0.259778350948832,False
ENSG00000180787.5,0,0.14301362111743468,0.326696086746294,False
ENSG00000180817.6,0,0.10280028657160563,0.456117082941787,False
ENSG00000180822.7,0,0.09746919384225844,0.344522476327682,False
ENSG00000180828.1,0,-0.13213135932651532,0.527047413110438,False
ENSG00000180834.3,0,-0.304594829750581,0.178485930756435,False
ENSG00000180875.4,0,-0.368302769708009,0.0858142258988698,False
ENSG00000180879.8,0,0.07118414256499721,0.598360166672086,False
ENSG00000180881.15,0,0.012595036643528333,0.947766978233309,False
ENSG00000180891.8,0,-0.174434886775532,0.37956721836916,False
ENSG00000180900.12,0,0.18435054014810867,0.303672000113967,False
ENSG00000180901.6,0,0.04924189221047664,0.622637257912151,False
